LOCATION,Country,TL,Territory level,GEO,Geography,VAR,Variable,TIME,Time,Value,Flag Codes,Flags
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,2003,103564,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,2004,105852,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,2005,105143,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,2006,105036,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,2007,105173,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,2008,101794,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,2009,103633,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,2010,101853,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,2011,98660,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,2012,98152,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,2013,98791,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,2014,99381,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,2015,102462,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,2016,104034,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,2017,105136,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA33F,Jacksonville,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,2018,106094,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2001,2001,34780,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2002,2002,35138,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2003,2003,38281,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2004,2004,39709,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2005,2005,44771,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2006,2006,47079,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2007,2007,50784,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2008,2008,57595,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2009,2009,47836,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2010,2010,48451,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2011,2011,48624,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2012,2012,47706,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2013,2013,51714,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2014,2014,54126,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2015,2015,47357,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2016,2016,45336,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,2017,47559,,
USA,United States,FUA,Functional Urban Area,USA161F,Brazos,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2018,2018,49483,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2001,2001,151255,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2002,2002,151417,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2003,2003,153745,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2004,2004,156527,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2005,2005,158966,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2006,2006,162985,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2007,2007,166287,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2008,2008,169777,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2009,2009,169232,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2010,2010,167575,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2011,2011,169830,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2012,2012,171736,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2013,2013,174278,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2014,2014,175470,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2015,2015,177434,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2016,2016,179287,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2017,2017,178664,,
USA,United States,FUA,Functional Urban Area,USA141F,Potter,EMP_IND_TOTAL,Employment at place of work,2018,2018,179281,,
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2001,2001,78338,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2002,2002,78859,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2003,2003,79969,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2004,2004,80883,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2005,2005,80439,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2006,2006,82273,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2007,2007,82326,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2008,2008,81223,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2009,2009,82020,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2010,2010,85761,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2011,2011,86899,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2012,2012,90821,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2013,2013,98262,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2014,2014,100686,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2015,2015,99701,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2016,2016,98355,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2017,2017,102469,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA147F,McLennan,GDP_PW_REAL_PPP,"Labour productivity (GDP per worker in USD, constant prices, constant PPP, base year 2015)",2018,2018,105286,D,Difference in methodology
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2001,2001,46401,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2002,2002,47618,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2003,2003,47653,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2004,2004,47245,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2005,2005,47498,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2006,2006,47626,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2007,2007,47760,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2008,2008,44425,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2009,2009,42905,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2010,2010,45843,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2011,2011,43804,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2012,2012,42828,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2013,2013,42543,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2014,2014,43553,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2015,2015,45709,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2016,2016,47651,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2017,2017,47838,,
USA,United States,FUA,Functional Urban Area,USA95F,Ingham,GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2018,2018,48457,,
USA,United States,FUA,Functional Urban Area,USA106F,Jefferson (TX),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2001,2001,44093,,
USA,United States,FUA,Functional Urban Area,USA106F,Jefferson (TX),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2002,2002,40624,,
USA,United States,FUA,Functional Urban Area,USA106F,Jefferson (TX),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2003,2003,43519,,
USA,United States,FUA,Functional Urban Area,USA106F,Jefferson (TX),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2004,2004,53343,,
USA,United States,FUA,Functional Urban Area,USA106F,Jefferson (TX),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2005,2005,53096,,
USA,United States,FUA,Functional Urban Area,USA106F,Jefferson (TX),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2006,2006,55211,,
USA,United States,FUA,Functional Urban Area,USA106F,Jefferson (TX),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2007,2007,60310,,
USA,United States,FUA,Functional Urban Area,USA106F,Jefferson (TX),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2008,2008,58105,,
USA,United States,FUA,Functional Urban Area,USA106F,Jefferson (TX),GDP_PC_REAL_PPP,"GDP per capita (USD, constant prices, constant PPP, base year 2015)",2009,2009,53211,,
